numer#,denom#,Õ·×ªÏà³ý·¨
35,91,1.1463E-09
35,92,1.25525E-09
35,93,1.49683E-09
35,94,1.44314E-09
35,95,1.32157E-09
35,96,1.26078E-09
35,97,1.14473E-09
35,98,9.05517E-10
35,99,1.13525E-09
35,100,1.48262E-09
36,1,6.88414E-10
36,2,6.86835E-10
36,3,6.82888E-10
36,4,9.36306E-10
36,5,1.06183E-09
36,6,1.17472E-09
36,7,9.32359E-10
36,8,8.1315E-10
36,9,1.04762E-09
36,10,9.18938E-10
36,11,1.03499E-09
36,12,8.1236E-10
36,13,1.04052E-09
36,14,9.68674E-10
36,15,1.04131E-09
36,16,1.2892E-09
36,17,1.28051E-09
36,18,1.04841E-09
36,19,9.3157E-10
36,20,9.35517E-10
36,21,1.04762E-09
36,22,1.06183E-09
36,23,1.17472E-09
36,24,1.35472E-09
36,25,1.26315E-09
36,26,8.36044E-10
36,27,1.06183E-09
36,28,1.05473E-09
36,29,1.17078E-09
36,30,9.32359E-10
36,31,1.04762E-09
36,32,1.17236E-09
36,33,1.15736E-09
36,34,1.15815E-09
36,35,8.11571E-10
36,36,5.65257E-10
36,37,8.96044E-10
36,38,1.24025E-09
36,39,1.13683E-09
36,40,1.14473E-09
36,41,1.26315E-09
36,42,9.13412E-10
36,43,1.27104E-09
36,44,1.28604E-09
36,45,1.26315E-09
36,46,1.1463E-09
36,47,1.26315E-09
36,48,1.14394E-09
36,49,1.02236E-09
36,50,1.36341E-09
36,51,1.25051E-09
36,52,1.38472E-09
36,53,1.38235E-09
36,54,1.24736E-09
36,55,1.35946E-09
36,56,1.36814E-09
36,57,1.49762E-09
36,58,1.39025E-09
36,59,1.08867E-09
36,60,1.22762E-09
36,61,1.21815E-09
36,62,1.25762E-09
36,63,9.08675E-10
36,64,1.15025E-09
36,65,1.26236E-09
36,66,9.17359E-10
36,67,1.14946E-09
36,68,1.15104E-09
36,69,1.26157E-09
36,70,1.26393E-09
36,71,1.13525E-09
36,72,1.48577E-09
36,73,1.16209E-09
36,74,1.14946E-09
36,75,1.25209E-09
36,76,1.36578E-09
36,77,1.58998E-09
36,78,1.47788E-09
36,79,1.36814E-09
36,80,1.24657E-09
36,81,1.36735E-09
36,82,1.4763E-09
36,83,1.25446E-09
36,84,1.39104E-09
36,85,1.38235E-09
36,86,1.02236E-09
36,87,1.14315E-09
36,88,1.02394E-09
36,89,1.02788E-09
36,90,9.09464E-10
36,91,1.27183E-09
36,92,1.13525E-09
36,93,1.26157E-09
36,94,1.02315E-09
36,95,1.25288E-09
36,96,9.14201E-10
36,97,1.39656E-09
36,98,1.28446E-09
36,99,1.26867E-09
36,100,1.39183E-09
37,1,6.97098E-10
37,2,7.03414E-10
37,3,8.30518E-10
37,4,8.25781E-10
37,5,9.38675E-10
37,6,6.91572E-10
37,7,8.25781E-10
37,8,9.4578E-10
37,9,1.06341E-09
37,10,1.06262E-09
37,11,8.24992E-10
37,12,8.24202E-10
37,13,1.04841E-09
37,14,1.2592E-09
37,15,1.00183E-09
37,16,9.33148E-10
37,17,1.04762E-09
37,18,1.17078E-09
37,19,1.04288E-09
37,20,1.15262E-09
37,21,1.15894E-09
37,22,8.1236E-10
37,23,1.04604E-09
37,24,1.04367E-09
37,25,1.51104E-09
37,26,1.05709E-09
37,27,1.15736E-09
37,28,9.25254E-10
37,29,1.15341E-09
37,30,1.15815E-09
37,31,1.04762E-09
37,32,8.18676E-10
37,33,1.16604E-09
37,34,1.2813E-09
37,35,1.1763E-09
37,36,8.33676E-10
37,37,5.66836E-10
37,38,9.0157E-10
37,39,1.13762E-09
37,40,1.14473E-09
37,41,1.02788E-09
37,42,1.25604E-09
37,43,1.58525E-09
37,44,1.2592E-09
37,45,1.12341E-09
37,46,1.36972E-09
37,47,1.23946E-09
37,48,1.47867E-09
37,49,1.1242E-09
37,50,1.24815E-09
37,51,1.01683E-09
37,52,1.37367E-09
37,53,1.48262E-09
37,54,1.15104E-09
37,55,1.27578E-09
37,56,1.33972E-09
37,57,1.23315E-09
37,58,1.64051E-09
37,59,1.21894E-09
37,60,1.34604E-09
37,61,1.22683E-09
37,62,1.20236E-09
37,63,1.20709E-09
37,64,1.0863E-09
37,65,9.46569E-10
37,66,9.65517E-10
37,67,1.0792E-09
37,68,1.30736E-09
37,69,1.2213E-09
37,70,1.10288E-09
37,71,9.65517E-10
37,72,1.09815E-09
37,73,1.23709E-09
37,74,1.37999E-09
37,75,1.35946E-09
37,76,1.62472E-09
37,77,1.36341E-09
37,78,1.36025E-09
37,79,1.36025E-09
37,80,1.49051E-09
37,81,1.10525E-09
37,82,1.14394E-09
37,83,1.26157E-09
37,84,1.49367E-09
37,85,1.47235E-09
37,86,1.59393E-09
37,87,1.21815E-09
37,88,1.33814E-09
37,89,1.36499E-09
37,90,1.4992E-09
37,91,1.10999E-09
37,92,1.34762E-09
37,93,1.24104E-09
37,94,1.37051E-09
37,95,1.45656E-09
37,96,1.27341E-09
37,97,1.27736E-09
37,98,1.11315E-09
37,99,9.78937E-10
37,100,1.22051E-09
38,1,7.34203E-10
38,2,7.46835E-10
38,3,9.98674E-10
38,4,8.88938E-10
38,5,9.48148E-10
38,6,9.4499E-10
38,7,1.0942E-09
38,8,1.23315E-09
38,9,8.73149E-10
38,10,1.38709E-09
38,11,9.54464E-10
38,12,1.00736E-09
38,13,8.19465E-10
38,14,1.20315E-09
38,15,9.25254E-10
38,16,8.11571E-10
38,17,1.18736E-09
38,18,9.27622E-10
38,19,1.04446E-09
38,20,1.28051E-09
38,21,1.05946E-09
38,22,9.26833E-10
38,23,1.04052E-09
38,24,1.04131E-09
38,25,1.15894E-09
38,26,1.40683E-09
38,27,1.29946E-09
38,28,1.05867E-09
38,29,8.25781E-10
38,30,1.18894E-09
38,31,1.18025E-09
38,32,1.06183E-09
38,33,1.18183E-09
38,34,1.17394E-09
38,35,1.18262E-09
38,36,1.18262E-09
38,37,8.69202E-10
38,38,6.13415E-10
38,39,1.02236E-09
38,40,1.02394E-09
38,41,1.01762E-09
38,42,9.07096E-10
38,43,1.36341E-09
38,44,1.15183E-09
38,45,1.33735E-09
38,46,1.25604E-09
38,47,1.25525E-09
38,48,1.37604E-09
38,49,1.38156E-09
38,50,1.27183E-09
38,51,1.02867E-09
38,52,1.14473E-09
38,53,1.02788E-09
38,54,1.36657E-09
38,55,1.36104E-09
38,56,1.6934E-09
38,57,1.32314E-09
38,58,1.24578E-09
38,59,1.12894E-09
38,60,1.61446E-09
38,61,1.50314E-09
38,62,1.26315E-09
38,63,1.48893E-09
38,64,1.25446E-09
38,65,1.26867E-09
38,66,1.04131E-09
38,67,1.14315E-09
38,68,1.17157E-09
38,69,1.15657E-09
38,70,1.03894E-09
38,71,9.14201E-10
38,72,1.15025E-09
38,73,1.04052E-09
38,74,1.15341E-09
38,75,1.03499E-09
38,76,1.15341E-09
38,77,1.48735E-09
38,78,1.50709E-09
38,79,1.26236E-09
38,80,1.27893E-09
38,81,1.15104E-09
38,82,1.37841E-09
38,83,1.47946E-09
38,84,1.25604E-09
38,85,1.37683E-09
38,86,1.38078E-09
38,87,1.15025E-09
38,88,1.26315E-09
38,89,1.49604E-09
38,90,1.39341E-09
38,91,1.27341E-09
38,92,1.15341E-09
38,93,1.02709E-09
38,94,9.07886E-10
38,95,1.02788E-09
38,96,1.26393E-09
38,97,1.14236E-09
38,98,1.16288E-09
38,99,1.27814E-09
38,100,1.17078E-09
39,1,7.08151E-10
39,2,8.45518E-10
39,3,8.49465E-10
39,4,8.39991E-10
39,5,8.4157E-10
39,6,9.52096E-10
39,7,1.07367E-09
39,8,1.06894E-09
39,9,9.49727E-10
39,10,9.50517E-10
39,11,1.18025E-09
39,12,9.4578E-10
39,13,9.44201E-10
39,14,1.2213E-09
39,15,1.06815E-09
39,16,1.19367E-09
39,17,1.06894E-09
39,18,1.18104E-09
39,19,8.28939E-10
39,20,1.06341E-09
39,21,9.44201E-10
39,22,1.0642E-09
39,23,6.92361E-10
39,24,9.3078E-10
39,25,1.2813E-09
39,26,1.28999E-09
39,27,1.52367E-09
39,28,1.54419E-09
39,29,1.18657E-09
39,30,1.06183E-09
39,31,1.17315E-09
39,32,1.28999E-09
39,33,1.17551E-09
39,34,9.41043E-10
39,35,1.17157E-09
39,36,1.05473E-09
39,37,1.05631E-09
39,38,9.50517E-10
39,39,5.79468E-10
39,40,1.03499E-09
39,41,1.04131E-09
39,42,1.04131E-09
39,43,1.03025E-09
39,44,1.28683E-09
39,45,1.25604E-09
39,46,1.25762E-09
39,47,1.27183E-09
39,48,1.03499E-09
39,49,1.60735E-09
39,50,1.3642E-09
39,51,1.36578E-09
39,52,1.25525E-09
39,53,1.25525E-09
39,54,1.02157E-09
39,55,1.27183E-09
39,56,1.39341E-09
39,57,1.42025E-09
39,58,1.50788E-09
39,59,1.27578E-09
39,60,1.51498E-09
39,61,1.49288E-09
39,62,1.25288E-09
39,63,1.25209E-09
39,64,1.25525E-09
39,65,1.13604E-09
39,66,1.37604E-09
39,67,1.13525E-09
39,68,1.02157E-09
39,69,1.13604E-09
39,70,1.02315E-09
39,71,1.25762E-09
39,72,1.14946E-09
39,73,1.02078E-09
39,74,1.25525E-09
39,75,1.25367E-09
39,76,1.27578E-09
39,77,1.03183E-09
39,78,1.3863E-09
39,79,1.03499E-09
39,80,1.26393E-09
39,81,1.13604E-09
39,82,1.25604E-09
39,83,1.48656E-09
39,84,1.25367E-09
39,85,1.48656E-09
39,86,1.36735E-09
39,87,1.49762E-09
39,88,1.37762E-09
39,89,1.36814E-09
39,90,1.38867E-09
39,91,1.25525E-09
39,92,1.38393E-09
39,93,1.14315E-09
39,94,1.26393E-09
39,95,1.02788E-09
39,96,9.19728E-10
39,97,1.02867E-09
39,98,1.14236E-09
39,99,1.27183E-09
39,100,1.27893E-09
40,1,7.01046E-10
40,2,8.37623E-10
40,3,9.38675E-10
40,4,9.37885E-10
40,5,1.05631E-09
40,6,8.17097E-10
40,7,9.33148E-10
40,8,8.24992E-10
40,9,9.40254E-10
40,10,8.2815E-10
40,11,1.29709E-09
40,12,9.44201E-10
40,13,1.06973E-09
40,14,7.37361E-10
40,15,1.05394E-09
40,16,1.16683E-09
40,17,1.04841E-09
40,18,9.33148E-10
40,19,1.29078E-09
40,20,1.06736E-09
40,21,1.29788E-09
40,22,1.06183E-09
40,23,9.43411E-10
40,24,1.06183E-09
40,25,1.55288E-09
40,26,1.06736E-09
40,27,1.05315E-09
40,28,1.54341E-09
40,29,1.39656E-09
40,30,1.28051E-09
40,31,1.16525E-09
40,32,1.04841E-09
40,33,1.0492E-09
40,34,9.32359E-10
40,35,1.04841E-09
40,36,1.04999E-09
40,37,1.05473E-09
40,38,9.39464E-10
40,39,9.39464E-10
40,40,5.72363E-10
40,41,1.02315E-09
40,42,1.24972E-09
40,43,1.37446E-09
40,44,1.27578E-09
40,45,1.12815E-09
40,46,1.26393E-09
40,47,1.25209E-09
40,48,1.25525E-09
40,49,1.13051E-09
40,50,1.01604E-09
40,51,1.37367E-09
40,52,1.60893E-09
40,53,1.23946E-09
40,54,1.35788E-09
40,55,1.14315E-09
40,56,1.25999E-09
40,57,1.14236E-09
40,58,1.37762E-09
40,59,1.26788E-09
40,60,1.40999E-09
40,61,1.37762E-09
40,62,1.48735E-09
40,63,1.36972E-09
40,64,1.25367E-09
40,65,1.15025E-09
40,66,1.14236E-09
40,67,1.26393E-09
40,68,1.13841E-09
40,69,7.84729E-10
40,70,1.02157E-09
40,71,1.14157E-09
40,72,1.02315E-09
40,73,1.03499E-09
40,74,1.15262E-09
40,75,1.05157E-09
40,76,1.15894E-09
40,77,9.14991E-10
40,78,1.45656E-09
40,79,1.2213E-09
40,80,1.26315E-09
40,81,1.49604E-09
40,82,1.25604E-09
40,83,1.01604E-09
40,84,1.02157E-09
40,85,1.25999E-09
40,86,1.74946E-09
40,87,1.24499E-09
40,88,1.47788E-09
40,89,1.12894E-09
40,90,1.13051E-09
40,91,1.1313E-09
40,92,1.13762E-09
40,93,1.25683E-09
40,94,1.38551E-09
40,95,1.37604E-09
40,96,1.25525E-09
40,97,1.12973E-09
40,98,8.97622E-10
40,99,8.97622E-10
40,100,1.12894E-09
41,1,6.83677E-10
41,2,8.22623E-10
41,3,8.2736E-10
41,4,9.43411E-10
41,5,9.4499E-10
41,6,9.44201E-10
41,7,9.47359E-10
41,8,1.05631E-09
41,9,1.17946E-09
41,10,9.4499E-10
41,11,1.06894E-09
41,12,9.39464E-10
41,13,1.17315E-09
41,14,8.69991E-10
41,15,1.06578E-09
41,16,1.18657E-09
41,17,8.23413E-10
41,18,9.32359E-10
41,19,9.26833E-10
41,20,1.04288E-09
41,21,1.15736E-09
41,22,1.04762E-09
41,23,1.17236E-09
41,24,6.88414E-10
41,25,1.05552E-09
41,26,1.29709E-09
41,27,1.28762E-09
41,28,1.05788E-09
41,29,1.29157E-09
41,30,1.2142E-09
41,31,1.18262E-09
41,32,1.33972E-09
41,33,1.19683E-09
41,34,1.05473E-09
41,35,9.33148E-10
41,36,1.17236E-09
41,37,9.3157E-10
41,38,9.40254E-10
41,39,9.34727E-10
41,40,9.3157E-10
41,41,5.67626E-10
41,42,9.02359E-10
41,43,1.01604E-09
41,44,1.25841E-09
41,45,1.00894E-09
41,46,1.01131E-09
41,47,1.23946E-09
41,48,1.12973E-09
41,49,1.37841E-09
41,50,1.6184E-09
41,51,1.24815E-09
41,52,1.01683E-09
41,53,1.24578E-09
41,54,1.12973E-09
41,55,1.37525E-09
41,56,1.37525E-09
41,57,1.02315E-09
41,58,1.26078E-09
41,59,1.3792E-09
41,60,1.26946E-09
41,61,1.61051E-09
41,62,1.27183E-09
41,63,1.24657E-09
41,64,1.37525E-09
41,65,1.13604E-09
41,66,1.48814E-09
41,67,1.48341E-09
41,68,1.24736E-09
41,69,1.24736E-09
41,70,1.13525E-09
41,71,1.12815E-09
41,72,7.78413E-10
41,73,1.01604E-09
41,74,1.02236E-09
41,75,1.13525E-09
41,76,1.0192E-09
41,77,1.24499E-09
41,78,1.35867E-09
41,79,1.01525E-09
41,80,1.13841E-09
41,81,1.12815E-09
41,82,1.24736E-09
41,83,1.36814E-09
41,84,1.49051E-09
41,85,1.26867E-09
41,86,1.14315E-09
41,87,1.14315E-09
41,88,1.36972E-09
41,89,1.49683E-09
41,90,1.62077E-09
41,91,1.51025E-09
41,92,1.39183E-09
41,93,1.75419E-09
41,94,1.28762E-09
41,95,1.38078E-09
41,96,1.40209E-09
41,97,1.37841E-09
41,98,1.14078E-09
41,99,1.36183E-09
41,100,1.01604E-09
42,1,6.83677E-10
42,2,6.84467E-10
42,3,6.88414E-10
42,4,8.26571E-10
42,5,8.24992E-10
42,6,8.24202E-10
42,7,1.04841E-09
42,8,9.32359E-10
42,9,1.04841E-09
42,10,8.18676E-10
42,11,9.3157E-10
42,12,9.3157E-10
42,13,1.04841E-09
42,14,1.10446E-09
42,15,1.16525E-09
42,16,1.06025E-09
42,17,9.3157E-10
42,18,9.33938E-10
42,19,1.16604E-09
42,20,1.28446E-09
42,21,1.04052E-09
42,22,1.04841E-09
42,23,1.04446E-09
42,24,9.26043E-10
42,25,1.04841E-09
42,26,1.16367E-09
42,27,1.04762E-09
42,28,1.04999E-09
42,29,1.16288E-09
42,30,1.16525E-09
42,31,1.17157E-09
42,32,1.53235E-09
42,33,1.07052E-09
42,34,1.06973E-09
42,35,1.18815E-09
42,36,8.29728E-10
42,37,1.18183E-09
42,38,8.23413E-10
42,39,9.37096E-10
42,40,1.18499E-09
42,41,8.22623E-10
42,42,5.7631E-10
42,43,9.22096E-10
42,44,9.56832E-10
42,45,1.04525E-09
42,46,9.29201E-10
42,47,9.23675E-10
42,48,1.16209E-09
42,49,1.15341E-09
42,50,1.41078E-09
42,51,1.16683E-09
42,52,1.15973E-09
42,53,9.32359E-10
42,54,1.5213E-09
42,55,1.71472E-09
42,56,1.38788E-09
42,57,1.26078E-09
42,58,9.1657E-10
42,59,1.49762E-09
42,60,1.35946E-09
42,61,1.36341E-09
42,62,1.61525E-09
42,63,1.38551E-09
42,64,1.62472E-09
42,65,1.5063E-09
42,66,1.03657E-09
42,67,1.27104E-09
42,68,1.14946E-09
42,69,1.03578E-09
42,70,1.15183E-09
42,71,1.03736E-09
42,72,1.03341E-09
42,73,9.09464E-10
42,74,1.02946E-09
42,75,1.26315E-09
42,76,1.49683E-09
42,77,1.37525E-09
42,78,1.14315E-09
42,79,1.49604E-09
42,80,1.36735E-09
42,81,1.26315E-09
42,82,1.13762E-09
42,83,1.48498E-09
42,84,1.48735E-09
42,85,1.38788E-09
42,86,1.25604E-09
42,87,1.14315E-09
42,88,1.3942E-09
42,89,1.52525E-09
42,90,1.40288E-09
42,91,1.75261E-09
42,92,1.51341E-09
42,93,1.26078E-09
42,94,1.26393E-09
42,95,1.27104E-09
42,96,1.36735E-09
42,97,1.13525E-09
42,98,1.25288E-09
42,99,1.02157E-09
42,100,1.02315E-09
43,1,6.88414E-10
43,2,8.13939E-10
43,3,6.87625E-10
43,4,8.21044E-10
43,5,9.28412E-10
43,6,9.33938E-10
43,7,8.1236E-10
43,8,6.91572E-10
43,9,9.37096E-10
43,10,1.2292E-09
43,11,8.76307E-10
43,12,8.8578E-10
43,13,1.06341E-09
43,14,1.09104E-09
43,15,9.32359E-10
43,16,1.16762E-09
43,17,1.04683E-09
43,18,1.16999E-09
43,19,1.18104E-09
43,20,1.18815E-09
43,21,1.42656E-09
43,22,1.18657E-09
43,23,9.52096E-10
43,24,1.06894E-09
43,25,9.52096E-10
43,26,1.06262E-09
43,27,1.16999E-09
43,28,1.30183E-09
43,29,9.3157E-10
43,30,1.28051E-09
43,31,9.3078E-10
43,32,1.04841E-09
43,33,1.1763E-09
43,34,1.05552E-09
43,35,1.28683E-09
43,36,1.17946E-09
43,37,1.53314E-09
43,38,1.27262E-09
43,39,9.3157E-10
43,40,1.2813E-09
43,41,9.26833E-10
43,42,8.23413E-10
43,43,5.68415E-10
43,44,9.28412E-10
43,45,1.02157E-09
43,46,1.02473E-09
43,47,1.26315E-09
43,48,1.01604E-09
43,49,1.24104E-09
43,50,8.95254E-10
43,51,1.36578E-09
43,52,1.01525E-09
43,53,1.36893E-09
43,54,1.13367E-09
43,55,1.26236E-09
43,56,1.38709E-09
43,57,1.38156E-09
43,58,1.6034E-09
43,59,1.34209E-09
43,60,1.14157E-09
43,61,1.02315E-09
43,62,1.35946E-09
43,63,1.48735E-09
43,64,1.48814E-09
43,65,1.38472E-09
43,66,1.28999E-09
43,67,1.37604E-09
43,68,1.14551E-09
43,69,1.26315E-09
43,70,1.49683E-09
43,71,1.49841E-09
43,72,1.26315E-09
43,73,1.37604E-09
43,74,1.14394E-09
43,75,1.14315E-09
43,76,7.94992E-10
43,77,1.02867E-09
43,78,1.25604E-09
43,79,9.10254E-10
43,80,1.01999E-09
43,81,1.08473E-09
43,82,1.25209E-09
43,83,1.25841E-09
43,84,1.25683E-09
43,85,1.36893E-09
43,86,1.36025E-09
43,87,1.36341E-09
43,88,1.36735E-09
43,89,1.35867E-09
43,90,1.36104E-09
43,91,1.02394E-09
43,92,1.13762E-09
43,93,1.3942E-09
43,94,1.22446E-09
43,95,1.74472E-09
43,96,1.49683E-09
43,97,1.14315E-09
43,98,1.25367E-09
43,99,1.50472E-09
43,100,1.14315E-09
44,1,6.98677E-10
44,2,6.95519E-10
44,3,9.32359E-10
44,4,9.3078E-10
44,5,9.39464E-10
44,6,9.39464E-10
44,7,9.3157E-10
44,8,8.24202E-10
44,9,1.0642E-09
44,10,1.05867E-09
44,11,9.37885E-10
44,12,1.16999E-09
44,13,1.17788E-09
44,14,8.7236E-10
44,15,9.39464E-10
44,16,1.28762E-09
44,17,1.05552E-09
44,18,8.26571E-10
44,19,1.17551E-09
44,20,1.30341E-09
44,21,1.17946E-09
44,22,1.06894E-09
44,23,9.40254E-10
44,24,9.56832E-10
44,25,8.32886E-10
44,26,1.07525E-09
44,27,1.06973E-09
44,28,1.06262E-09
44,29,1.31288E-09
44,30,1.29472E-09
44,31,1.06183E-09
44,32,1.06736E-09
44,33,1.07446E-09
44,34,1.30262E-09
44,35,1.29709E-09
44,36,1.19525E-09
44,37,1.19367E-09
44,38,1.06183E-09
44,39,1.18104E-09
44,40,1.16762E-09
44,41,1.17157E-09
44,42,8.50255E-10
44,43,8.51833E-10
44,44,6.37888E-10
44,45,9.97885E-10
44,46,9.39464E-10
44,47,1.39972E-09
44,48,1.22762E-09
44,49,1.24893E-09
44,50,1.28367E-09
44,51,1.44314E-09
44,52,1.12262E-09
44,53,1.00894E-09
44,54,1.12262E-09
44,55,9.22885E-10
44,56,1.27657E-09
44,57,1.39262E-09
44,58,1.15104E-09
44,59,1.38156E-09
44,60,1.2813E-09
44,61,1.16604E-09
44,62,1.28288E-09
44,63,1.40209E-09
44,64,1.51656E-09
44,65,1.52683E-09
44,66,1.4463E-09
44,67,1.29946E-09
44,68,1.31525E-09
44,69,1.28683E-09
44,70,1.5213E-09
44,71,1.50472E-09
44,72,1.26788E-09
44,73,1.16288E-09
44,74,1.27499E-09
44,75,1.27341E-09
44,76,1.04288E-09
44,77,9.22885E-10
44,78,1.1542E-09
44,79,1.14394E-09
44,80,1.2592E-09
44,81,1.39104E-09
44,82,1.15578E-09
44,83,1.16525E-09
44,84,1.16841E-09
44,85,1.52525E-09
44,86,1.40999E-09
44,87,1.16446E-09
44,88,1.53077E-09
44,89,1.3942E-09
44,90,1.15025E-09
44,91,1.61288E-09
44,92,1.15262E-09
44,93,1.37604E-09
44,94,1.38867E-09
44,95,1.49525E-09
44,96,1.48814E-09
44,97,1.37288E-09
44,98,1.15973E-09
44,99,1.27736E-09
44,100,1.27341E-09
45,1,6.88414E-10
45,2,8.13939E-10
45,3,8.18676E-10
45,4,6.88414E-10
45,5,8.2736E-10
45,6,8.24992E-10
45,7,1.05552E-09
45,8,1.05473E-09
45,9,1.04841E-09
45,10,1.04131E-09
45,11,1.11394E-09
45,12,8.37623E-10
45,13,9.46569E-10
45,14,1.33025E-09
45,15,9.44201E-10
45,16,1.17472E-09
45,17,9.3078E-10
45,18,1.04841E-09
45,19,1.05473E-09
45,20,1.16604E-09
45,21,1.04999E-09
45,22,8.25781E-10
45,23,1.05552E-09
45,24,1.06815E-09
45,25,8.35255E-10
45,26,9.44201E-10
45,27,1.07052E-09
45,28,1.16446E-09
45,29,1.04841E-09
45,30,1.27104E-09
45,31,1.39025E-09
45,32,9.5999E-10
45,33,1.17236E-09
45,34,1.16683E-09
45,35,1.15815E-09
45,36,1.16525E-09
45,37,1.06183E-09
45,38,1.16367E-09
45,39,1.15973E-09
45,40,1.04762E-09
45,41,9.4578E-10
45,42,9.37096E-10
45,43,9.37885E-10
45,44,8.92886E-10
45,45,6.04731E-10
45,46,9.74201E-10
45,47,9.07096E-10
45,48,1.35788E-09
45,49,1.23946E-09
45,50,1.12183E-09
45,51,1.19762E-09
45,52,1.32788E-09
45,53,1.19209E-09
45,54,1.36262E-09
45,55,1.2592E-09
45,56,1.1092E-09
45,57,1.60577E-09
45,58,1.32393E-09
45,59,1.22999E-09
45,60,1.3863E-09
45,61,1.40288E-09
45,62,1.04683E-09
45,63,1.63262E-09
45,64,1.37288E-09
45,65,1.43841E-09
45,66,1.60893E-09
45,67,1.2663E-09
45,68,1.24657E-09
45,69,1.24736E-09
45,70,1.47393E-09
45,71,1.24736E-09
45,72,1.49051E-09
45,73,1.37446E-09
45,74,1.48735E-09
45,75,1.12104E-09
45,76,1.12341E-09
45,77,1.12815E-09
45,78,1.01367E-09
45,79,8.97622E-10
45,80,1.01604E-09
45,81,1.13051E-09
45,82,1.25683E-09
45,83,1.02788E-09
45,84,1.03499E-09
45,85,1.37841E-09
45,86,9.37096E-10
45,87,1.49051E-09
45,88,1.14788E-09
45,89,1.26157E-09
45,90,1.26788E-09
45,91,1.25446E-09
45,92,1.24736E-09
45,93,1.12578E-09
45,94,1.00973E-09
45,95,1.12815E-09
45,96,1.25209E-09
45,97,1.2442E-09
45,98,1.57972E-09
45,99,1.46841E-09
45,100,1.36341E-09
46,1,6.82888E-10
46,2,7.23151E-10
46,3,8.18676E-10
46,4,8.20255E-10
46,5,6.97888E-10
46,6,8.33676E-10
46,7,1.06183E-09
46,8,8.4236E-10
46,9,1.06341E-09
46,10,9.38675E-10
46,11,1.17157E-09
46,12,1.1613E-09
46,13,1.04052E-09
46,14,1.19999E-09
46,15,1.04762E-09
46,16,9.18938E-10
46,17,1.0342E-09
46,18,1.04131E-09
46,19,9.44201E-10
46,20,9.35517E-10
46,21,1.29551E-09
46,22,1.17788E-09
46,23,1.05473E-09
46,24,9.38675E-10
46,25,9.40254E-10
46,26,1.04841E-09
46,27,1.16525E-09
46,28,1.04762E-09
46,29,1.26315E-09
46,30,1.14946E-09
46,31,1.15183E-09
46,32,1.26551E-09
46,33,1.15973E-09
46,34,1.08394E-09
46,35,9.37885E-10
46,36,1.04131E-09
46,37,1.28841E-09
46,38,1.16446E-09
46,39,1.16604E-09
46,40,1.16525E-09
46,41,9.32359E-10
46,42,8.21834E-10
46,43,9.26043E-10
46,44,8.39991E-10
46,45,8.08413E-10
46,46,5.63678E-10
46,47,1.23946E-09
46,48,1.12815E-09
46,49,1.01525E-09
46,50,1.47314E-09
46,51,1.24025E-09
46,52,1.01525E-09
46,53,1.38472E-09
46,54,1.37525E-09
46,55,1.12894E-09
46,56,1.01525E-09
46,57,1.37209E-09
46,58,1.27104E-09
46,59,1.51656E-09
46,60,1.27262E-09
46,61,1.39341E-09
46,62,1.26393E-09
46,63,1.38551E-09
46,64,1.27025E-09
46,65,1.3863E-09
46,66,1.39025E-09
46,67,1.27499E-09
46,68,1.37841E-09
46,69,1.3192E-09
46,70,1.15736E-09
46,71,1.51498E-09
46,72,1.34604E-09
46,73,1.51577E-09
46,74,1.15894E-09
46,75,1.17157E-09
46,76,1.27972E-09
46,77,1.03657E-09
46,78,9.21306E-10
46,79,9.04728E-10
46,80,9.10254E-10
46,81,1.04131E-09
46,82,1.28288E-09
46,83,9.13412E-10
46,84,1.24815E-09
46,85,1.25525E-09
46,86,1.36814E-09
46,87,1.12815E-09
46,88,1.24657E-09
46,89,1.13604E-09
46,90,1.04367E-09
46,91,1.48735E-09
46,92,1.25367E-09
46,93,1.13683E-09
46,94,1.14236E-09
46,95,1.27025E-09
46,96,1.39262E-09
46,97,1.5063E-09
46,98,1.85445E-09
46,99,1.60183E-09
46,100,1.45499E-09
47,1,7.39729E-10
47,2,7.41308E-10
47,3,7.37361E-10
47,4,7.39729E-10
47,5,8.81833E-10
47,6,8.87359E-10
47,7,9.4578E-10
47,8,8.2736E-10
47,9,9.44201E-10
47,10,1.1613E-09
47,11,9.28412E-10
47,12,1.15894E-09
47,13,9.37885E-10
47,14,1.10367E-09
47,15,8.33676E-10
47,16,8.29728E-10
47,17,1.29709E-09
47,18,1.17236E-09
47,19,1.06025E-09
47,20,9.39464E-10
47,21,9.5999E-10
47,22,9.46569E-10
47,23,1.17551E-09
47,24,1.17394E-09
47,25,1.16446E-09
47,26,9.37885E-10
47,27,1.05552E-09
47,28,1.04683E-09
47,29,1.16604E-09
47,30,1.1763E-09
47,31,1.16604E-09
47,32,1.29709E-09
47,33,1.40762E-09
47,34,1.17315E-09
47,35,1.09973E-09
47,36,1.15736E-09
47,37,1.16367E-09
47,38,1.17472E-09
47,39,1.23472E-09
47,40,1.15736E-09
47,41,1.16446E-09
47,42,8.22623E-10
47,43,1.18499E-09
47,44,1.32078E-09
47,45,8.30518E-10
47,46,1.17157E-09
47,47,5.72363E-10
47,48,1.25525E-09
47,49,1.02078E-09
47,50,1.37209E-09
47,51,1.25051E-09
47,52,1.25525E-09
47,53,9.0157E-10
47,54,1.36735E-09
